x,y
84.07042386591499,0.4922971204200377
83.94197817097722,0.9885783157744081
83.81400388089686,1.4812137083753207
83.68680826143634,1.9705206992862279
83.5606981263831,2.4568244617216113
83.43597666793461,2.940498514246264
83.31294919803034,3.421893267709948
83.1919171669443,3.9013947027549922
83.07317479044386,4.379446454141817
82.95702210218705,4.856451326790448
82.84374624580505,5.3328929174632815
82.73364129247507,5.809215620831915
82.62698447794536,6.285950631159708
82.52405790697173,6.763606104263114
82.42512754634585,7.242760718291312
82.3304700979928,7.723949596590338
82.2403306672645,8.207827442176812
82.15497311310455,8.6949824997913
82.07462501191507,9.186123847535255
81.9995465243182,9.681858282884006
81.9298732052544,10.18316232967539
81.8660479108824,10.690148951139484
81.80778324035256,11.204882952504605
81.7611215483636,11.713420196271224
81.73188955814422,12.202374342089321
81.71964764008338,12.678851212602632
81.72480107151216,13.145736046086213
81.7476146580921,13.607271425559793
81.78836154628712,14.066578559610289
81.84733257782686,14.526979371724078
81.92484581195512,14.99194254030107
82.02144922707353,15.465739975936605
82.13776473863346,15.952831793500922
82.27555481128735,16.459927357074047
82.42789188111318,16.980076125549292
82.57944868721124,17.49528768826934
82.72321351450144,17.997874268743782
82.85272395832429,18.480841702359196
82.97461125384856,18.954678801028084
83.08744680889126,19.4180565439197
83.19208042181663,19.87329923445849
83.28848359875307,20.321182027284397
83.37685415080661,20.76292100947963
83.45726005195712,21.199451018233297
83.5297208358146,21.631589325477663
83.5942286172559,22.060077899803172
83.6507785417515,22.485668251514852
83.69932431337753,22.908959708056873
83.73980620961142,23.330492720693886
83.7721615713936,23.75079183496623
83.79632194916478,24.170340774894502
83.81221557493578,24.589589938968064
83.81977006797493,25.008979097541943
83.81891180167618,25.42886982636152
83.80956502412259,25.84970633164618
83.7916587606301,26.271862022290417
83.7651157304691,26.69576791642487
83.72985271655983,27.12189412790205
83.68580073713021,27.5506376794502
83.63286543799508,27.982502038367656
83.57092673807493,28.41808162616017
83.4998810768148,28.857920561614428
83.41959535440388,29.302641687342202
83.32985907894798,29.75305058043107
83.23052473636119,30.209819836637376
83.12121974528753,30.674050251927582
83.00179954036993,31.14644953385419
82.8718300594503,31.62817984073985
82.72490364871018,32.12896953996433
82.56709644630352,32.64215435575696
82.40502149637456,33.160397921931164
82.25328562293022,33.66639031723441
82.12027823291876,34.151231480442874
82.0047912808585,34.62192489116694
81.90628254611919,35.08408571653621
81.82453497439629,35.54244338705293
81.75952174067083,36.0010016838779
81.7112699106558,36.46343245604945
81.67980979699219,36.93335806896864
81.6651822031734,37.41475175699657
81.6675097152684,37.91223578589317
81.6871561504174,38.43150718809299
81.71731268188638,38.95632845328834
81.75241745645562,39.47359069243831
81.79223710985453,39.9838777099949
81.83661030667854,40.48796785630904
81.88534282823855,40.986545881054184
81.9382070421829,41.48019609386252
81.99501291889229,41.96962245358224
82.0555230908765,42.45536899183859
82.11950731963799,42.93800538831269
82.18672873758878,43.41807583231428
82.2569501877141,43.896123318726914
82.32991591224858,44.37260806397958
82.40537772487805,44.84802681774977
82.48306727219082,45.32277013176202
82.56273328944648,45.797327519212175
82.64410436571421,46.27205895592822
82.72691392799089,46.74735935273659
82.81089332419052,47.223606510077325
82.89576746119397,47.70111665380359
82.98125942790678,48.18018529808951
83.06710282107592,48.661255983596526
83.15300489379594,49.14428618560322
83.2387372761175,49.63094798374043
83.32414573246972,50.12650364218693
83.40902778476067,50.62705508401177
83.49318211671928,51.12691852390027
83.57640863940128,51.62694976607875
83.65850731726005,52.12694281293092
83.73927811815545,52.62694430148743
83.81852101015511,53.126944001312914
83.89603596134104,53.62694405581904
83.97162293979854,54.12694404800499
84.04508191361555,54.626944048325655
84.11621285088277,55.12694404870112
84.18481571969367,55.62694404848091
84.25069048814454,56.126944048570785
84.31363712433458,56.62694404853877
84.3734555963659,57.12694404854938
84.42994587234364,57.62694404854602
84.4829079203759,58.12694404854706
84.53214170857377,58.62694404854673
84.57744720505147,59.126944048546825
84.61862437792612,59.62694404854681
84.65547319531798,60.12694404854681
84.6877936253502,60.626944048546854
84.71538563614894,61.12694404854659
84.73804919584327,61.62694404854767
84.7555842725651,62.12694404854357
84.76779083444913,62.62694404855917
84.77446884963273,63.126944048500285
84.77541828625586,63.626944048720645
84.77043911246096,64.12694404790238
84.75933129639284,64.62694405091713
84.74189480619847,65.12694403990446
84.71792961002683,65.62694407975499
84.68723567602879,66.12694393707412
84.6496129723568,66.6269444417062
84.60486146716414,67.12694268274582
84.55278112859739,67.62694870497681
84.49317192470433,68.12692855326107
84.4258338223005,68.62699393749209
84.35056677349408,69.12679094642832
84.26717052607174,69.62769889272057
84.17544523349108,70.13201915301475
84.07521633324686,70.63316057209111
83.9662273267163,71.12739157959369
83.8479046718523,71.61545154591927
83.71972396211677,72.09763614437607
83.58117878965191,72.5741223801537
83.43177436506294,73.0450270349482
83.27104315209746,73.51035085902886
83.09853775297464,73.97002205531926
82.91383271669285,74.42390051725634
82.7165595198555,74.87169065362454
82.50530389228884,75.3156336180134
82.27758831734359,75.76028105737585
82.03663483154415,76.19873143524413
81.7823768449985,76.63066376986492
81.51474642010302,77.05575977440856
81.23545927825276,77.47013338002068
80.94864874488671,77.86506571636842
80.65395773498814,78.24059550777159
80.34979781171596,78.59897530050874
80.03480353591989,78.94209819432861
79.70911640878921,79.26969066976203
79.37285494156534,79.58150882013145
79.02623328917431,79.8771980588769
78.66950201960447,80.15636587921487
78.30299304391575,80.4185435081794
77.926996138807,80.66329771463784
77.5420211890659,80.89002855506713
77.14769692290437,81.09873347693554
76.7386335757793,81.29244053938902
76.30377776279849,81.47721087247089
75.87594869891343,81.63805810325668
75.45715069963225,81.77382841517807
75.03432519000977,81.88944027567685
74.608188776605,81.98507868294075
74.1795115450363,82.06091333935095
73.74909896147054,82.11710580646543
73.3176114810883,82.15384309692416
72.8857427857096,82.17130817285621
72.45422087817188,82.16968162804154
72.02358179689669,82.14914722422805
71.59442005015364,82.10989082519067
71.16732180559588,82.05209755577678
70.74279651871085,81.97594167019372
70.32128066103593,81.8815831445358
69.90364105852282,81.76928983317394
69.48913888676606,81.63883647375269
69.07370971853977,81.48878170992296
68.65949100059994,81.32032408776433
68.25092806701225,81.13577616818306
67.8481004980116,80.93510087899502
67.45152486002861,80.71852193640152
67.06158746992116,80.48617728795826
66.67874658413697,80.23825696091275
66.30344063608923,79.974935249543
65.93606456673022,79.69634867570193
65.57702845286259,79.4026481299687
65.22675714769387,79.09399982964331
64.88567575349428,78.770570274306
64.55409228053522,78.43238074806261
64.23265178627561,78.0799106792356
63.9195847422922,77.71003414068393
63.60940343847396,77.31349899810105
63.31098866308255,76.90690669037538
63.025692996054026,76.49313009659312
62.753304584849786,76.0721890802459
62.493806862731546,75.64445968573325
62.24963771369932,75.21479278734462
62.02209983761146,74.78596669316876
61.80675551032806,74.34976894581862
61.60306955434275,73.90645551951175
61.41028363318062,73.45572858641523
61.227647423098496,72.99731341290365
61.05435016856174,72.53072900238634
60.88953739514336,72.05531258314691
60.73231701587121,71.57020262945213
60.58175726374596,71.07425192411272
60.43720237683926,70.5694023613508
60.29844230913336,70.06879693444729
60.16522479421636,69.56867760136888
60.03729832931377,69.06871956225068
59.914411404351114,68.56870574936471
59.79631251294107,68.06871010238872
59.682750148056336,67.56870880761696
59.573472801551084,67.06870902435361
59.468228964032114,66.56870966606579
59.36676712476118,66.06870750345125
59.268835771690256,65.56897548396904
59.17418339062414,65.07030999626826
59.082558379927505,64.57304317466436
58.993709111473095,64.07748337830712
58.90738340078238,63.58373079469376
58.823329694501325,63.092009315533595
58.74129686847475,62.60259446922831
58.661031035307275,62.11553898021767
58.58228136177932,61.63107213041042
58.50479624357231,61.149389842505094
58.42832056359309,60.6705697193005
58.35260005009945,60.19471214321618
58.27736751674158,59.72163461105767
58.20228382213126,59.249846469747325
58.12708000722449,58.778933897562396
58.0515063178514,58.308737394705005
57.97533218298738,57.83932081870972
57.89830804890855,57.3705508457285
57.82019252752944,56.90237071995699
57.74075606866043,56.434824794842164
57.659745833069536,55.96777483483142
57.576949230602395,55.50137422500954
57.492105049090526,55.03544896485773
57.4049974387841,54.570110237183854
57.31538857365738,54.10533967884726
57.22304616386179,53.64114964751015
57.12774960271006,53.17761370771782
57.02926251079814,52.71472718089885
56.92737251687431,52.252598465741954
56.82204622185628,51.79115304565095
56.71329570847562,51.33051082245998
56.60109068025377,50.87061858177694
56.48541441193058,50.41147616879601
56.36627094647532,49.95316127855972
56.24362445655313,49.49560808052884
56.11747509346896,49.03887525678338
55.98781163699541,48.58298358993454
55.85462248817605,48.127952635757886
55.71787939213145,47.67375032396252
55.57759548863961,47.22046846651849
55.43373125722763,46.76804648093883
55.28629929897415,46.3165697033167
55.13527458667095,45.86602142486299
54.98063654201787,45.41639661028682
54.82239917650759,44.96777835904749
54.66053039424353,44.52013570870995
54.49504344909928,44.073546602684196
54.32569369781688,43.627487053112986
54.15198893379615,43.18087133146041
53.9737940094941,42.73340222032504
53.79119515468005,42.28525949852528
53.60424647307244,41.83655518548473
53.413007320859535,41.387412138533456
53.21754077903915,40.93796076450229
53.01790553082802,40.48832262396405
52.81414541846491,40.03858984830662
52.606325364512855,39.588895884747515
52.39447857484196,39.1393124276466
52.17862560305641,38.68988666105627
51.95905619770181,38.241184491169726
51.73662418402569,37.794856670984686
51.51172074295794,37.35166475298665
51.28432107073763,36.91157208725403
51.054453421139634,36.474643420215884
50.82212741485773,36.04090803032849
50.587387722260175,35.61046129964333
50.35022769168384,35.18330261702444
50.11071409858055,34.759567054825695
49.86888750836388,34.339341830473316
49.62475096634099,33.92264670899177
49.37836971406925,33.50961124326982
49.129657223191515,33.10010199939613
48.878053836793754,32.69318288747097
48.62322408738808,32.28828953133877
48.3652286578834,31.885499368948224
48.104052962084666,31.48477059790905
47.83973009731954,31.086135184087357
47.57226960540677,30.68958939324072
47.30169120977645,30.29514451598453
47.028010590115336,29.902805941758146
46.751246843383335,29.512583854278105
46.47141851588938,29.12448762795935
46.18852309119912,28.738498023224274
45.90259366177363,28.354643024934177
45.613646644292544,27.9729289030084
45.321681762055064,27.593340645600474
45.026735261348975,27.215908685932032
44.728802654412625,26.84061373281318
44.42790449191988,26.467466353743394
44.1240548553905,26.096469505253605
43.817255565035204,25.72761205389567
43.50754925944098,25.360928620986403
43.19492094410494,24.996390443282703
42.87939728788022,24.634013567142137
42.56098462089875,24.273792547394542
42.239690022006535,23.915722669885433
41.91554309612904,23.559821975052696
41.58853802098452,23.206073339332743
41.25867973028431,22.85447004268482
40.92601015021919,22.505040515711983
40.59049814335388,22.15774505336897
40.25219027316575,21.812614839551536
39.9110652117279,21.46962030517171
39.567154921219114,21.128778510405045
39.22045088978999,20.790071751314233
38.870978707301845,20.4535109278549
38.5186009562902,20.118972788928872
38.16264523420112,19.78590306938957
37.802941226699005,19.454143557445136
37.43961757586573,19.12376727637501
37.07282343406257,18.794862791637364
36.70268891072437,18.467504377193563
36.329354957961506,18.141774257328592
35.95296989850449,17.817759979061336
35.57364585272328,17.495522945195823
35.19152095274579,17.17514309741427
34.806701443715795,16.856677707174363
34.41929767762367,16.540186896548832
34.02945398515616,16.225754628088477
33.637611750497456,15.913673221595527
33.24401543459458,15.604096871201751
32.84866749306585,15.297010034082657
32.45158469032803,14.992407152909754
32.05276428617571,14.690268946529248
31.652230110880037,14.390594717182912
31.249976508657205,14.093363044470237
30.846018345452556,13.79856685040639
30.440356896172393,13.506189480277428
30.033007663670308,13.216224209022778
29.623979697945625,12.928659740463797
29.213275503449665,12.643480142561959
28.800902332891084,12.360672766750424
28.38697440693515,12.080299922778435
27.971717464829133,11.802502070612295
27.555197461226996,11.527307617746965
27.137452031258224,11.254725098991305
26.718513772642247,10.984759485827972
26.29843690007233,10.71743075844119
25.877268829848095,10.452754140226995
25.455059606499365,10.190746624238376
25.031863622325012,9.931428140082428
24.60774171699216,9.67482295949353
24.18274892495225,9.420951400157602
23.756662141435413,9.169648111656254
23.32931339158937,8.92078409170468
22.900714260704643,8.67434744571149
22.47087926455849,8.430328129979996
22.039822123588145,8.188715555879616
21.607596457273953,7.949524224995079
21.17421257135308,7.712741645437327
20.739649015745613,7.4783357607492205
20.303975945514168,7.246330137979091
19.867194646338945,7.016706965843613
19.429323625906225,6.789458613017644
18.9903837493219,6.564578796156191
18.550410718244986,6.342069785601238
18.109378703306245,6.12189864880531
17.66735944458502,5.90408750230459
17.224364133822693,5.688624676123301
16.780363559770915,5.475476228322954
