time,x_act,y_act,x_ref,y_ref,yaw_act,v_act,v_ref,steer_cmd_rad,steer_act_rad,lateral_error,heading_error,throttle,brake,curvature
0.0,84.44621276855469,0.6953313946723938,84.07042386591499,0.4922971204200377,1.8289778232574463,13.523035049438477,15.5,-0.04227962562676982,-0.0931810513138771,0.4126495778871139,-0.0040243338167700315,1.0,0.0,0.0008791038957583448
0.05022883415222168,84.29354095458984,1.3315478563308716,83.94197817097722,0.9885783157744081,1.8281937837600708,13.629326820373535,15.5,-0.04437670445601771,-0.12112220376729965,0.42563946333986385,-0.003075721540281684,1.0,0.0,0.0009604995177639379
0.10040974617004395,84.12149047851562,2.005807876586914,83.68680826143634,1.9705206992862279,1.829673171043396,13.768810272216797,15.5,-0.038385429392690865,-0.12712989747524261,0.42664770780790756,-0.006511867572393637,1.0,0.0,-0.0011873460070244675
0.15019702911376953,84.12149047851562,2.005807876586914,83.68680826143634,1.9705206992862279,1.829673171043396,13.768810272216797,15.5,-0.038385429392690865,-0.12712989747524261,0.42664770780790756,-0.006511867572393637,1.0,0.0,-0.0011873460070244675
0.20035743713378906,84.12149047851562,2.005807876586914,83.68680826143634,1.9705206992862279,1.829673171043396,13.768810272216797,15.5,-0.038385429392690865,-0.12712989747524261,0.42664770780790756,-0.006511867572393637,1.0,0.0,-0.0011873460070244675
0.2502248287200928,84.12149047851562,2.005807876586914,83.68680826143634,1.9705206992862279,1.829673171043396,13.768810272216797,15.5,-0.038385429392690865,-0.12712989747524261,0.42664770780790756,-0.006511867572393637,1.0,0.0,-0.0011873460070244675
0.3000047206878662,83.38198852539062,4.689133644104004,83.07317479044386,4.379446454141817,1.8357884883880615,14.083568572998047,15.5,0.0024402133776669707,-0.12712989747524261,0.36631199448614726,-0.03157201150523381,1.0,0.0,-0.009373303808159279
0.3500239849090576,83.1856689453125,5.380286693572998,82.84374624580505,5.3328929174632815,1.8366831541061401,14.200819969177246,15.5,0.02494693562115411,0.006990696303546429,0.32343580995080734,-0.045787728759970836,1.0,0.0,-0.012777940910151851
0.4002079963684082,82.99372100830078,6.068483829498291,82.73364129247507,5.809215620831915,1.8365694284439087,14.267182350158691,10.0,0.03734421942421398,0.07146770507097244,0.29674150276765765,-0.053535454419535,0.0,1.0,-0.014448791980812805
0.4503016471862793,82.80626678466797,6.757297039031982,82.52405790697173,6.763606104263114,1.8363016843795776,14.153040885925293,10.0,0.06400937979059151,0.10698331147432327,0.2403999374623959,-0.07126968113124477,0.0,1.0,-0.017630611703558733
0.5002222061157227,82.62653350830078,7.432453632354736,82.42512754634585,7.242760718291312,1.8355013132095337,13.574627876281738,10.0,0.07708972857212036,0.183373361825943,0.20948894255868683,-0.08053053822810696,0.0,1.0,-0.01909768794251464
0.5502712726593018,82.62653350830078,7.432453632354736,82.42512754634585,7.242760718291312,1.8355013132095337,13.574627876281738,10.0,0.07708972857212036,0.183373361825943,0.20948894255868683,-0.08053053822810696,0.0,1.0,-0.01909768794251464
0.6002404689788818,82.62653350830078,7.432453632354736,82.42512754634585,7.242760718291312,1.8355013132095337,13.574627876281738,10.0,0.07708972857212036,0.183373361825943,0.20948894255868683,-0.08053053822810696,0.0,1.0,-0.01909768794251464
0.6502759456634521,82.62653350830078,7.432453632354736,82.42512754634585,7.242760718291312,1.8355013132095337,13.574627876281738,10.0,0.07708972857212036,0.183373361825943,0.20948894255868683,-0.08053053822810696,0.0,1.0,-0.01909768794251464
0.7000205516815186,82.47210693359375,8.025867462158203,82.2403306672645,8.207827442176812,1.8352985382080078,12.447074890136719,10.0,0.10883114593600676,0.183373361825943,0.1311788232708201,-0.10234399548830586,0.0,1.0,-0.021673407755478234
0.7502226829528809,81.99079895019531,9.890729904174805,81.9995465243182,9.681858282884006,1.8348815441131592,6.792076110839844,10.0,0.16759149637427972,0.3117782771587372,-0.017519004444241898,-0.13885255775900873,1.0,0.0,-0.024370735858499297
0.8003082275390625,81.91386413574219,10.182905197143555,81.9298732052544,10.18316232967539,1.8348990678787231,5.4492363929748535,10.0,0.20005559520767657,0.48011428117752075,-0.08625424710878721,-0.15138875466289115,1.0,0.0,-0.02479113652233496
0.8502662181854248,81.84954071044922,10.423749923706055,81.9298732052544,10.18316232967539,1.8349074125289917,4.686461448669434,10.0,0.20353421587846127,0.5731170773506165,-0.08547861935665205,-0.1513970993131597,1.0,0.0,-0.02479113652233496
0.9003136157989502,81.79208374023438,10.642322540283203,81.8660479108824,10.690148951139484,1.8345414400100708,4.4169111251831055,10.0,0.2553560796097194,0.5830825567245483,-0.16181498113156959,-0.17224464326468292,1.0,0.0,-0.028773394428246994
0.9502203464508057,81.79208374023438,10.642322540283203,81.8660479108824,10.690148951139484,1.8345414400100708,4.4169111251831055,10.0,0.2553560796097194,0.5830825567245483,-0.16181498113156959,-0.17224464326468292,1.0,0.0,-0.028773394428246994
1.0001780986785889,81.79208374023438,10.642322540283203,81.8660479108824,10.690148951139484,1.8345414400100708,4.4169111251831055,10.0,0.2553560796097194,0.5830825567245483,-0.16181498113156959,-0.17224464326468292,1.0,0.0,-0.028773394428246994
1.0503427982330322,81.79208374023438,10.642322540283203,81.8660479108824,10.690148951139484,1.8345414400100708,4.4169111251831055,10.0,0.2553560796097194,0.5830825567245483,-0.16181498113156959,-0.17224464326468292,1.0,0.0,-0.028773394428246994
1.1003048419952393,81.79208374023438,10.642322540283203,81.8660479108824,10.690148951139484,1.8345414400100708,4.4169111251831055,10.0,0.2553560796097194,0.5830825567245483,-0.16181498113156959,-0.17224464326468292,1.0,0.0,-0.028773394428246994
1.1501665115356445,81.58728790283203,11.862897872924805,81.7611215483636,11.713420196271224,1.7145028114318848,5.548944473266602,10.0,0.2300234568920612,0.7315412759780884,-0.19172832779044527,-0.11801956000302916,1.0,0.0,-0.05983701100825291
