x,y,velocity,heading,curvature
81.67980979699219,36.93335806896864,12.330752840207127,1.6011729078896448,0.0767086804233975
81.6651822031734,37.41475175699657,12.486007872508337,1.5661177944647495,0.07187270428221317
81.6675097152684,37.91223578589317,12.644378528854421,1.532979746182212,0.058669629007641486
81.6871561504174,38.43150718809299,12.807710638391477,1.5133988667246765,0.038469834320182944
81.71731268188638,38.95632845328834,12.970849912515618,1.503033740496457,0.023947460676794433
81.75241745645562,39.47359069243831,13.129758724747948,1.4929203046410382,0.01968716322996411
81.79223710985453,39.9838777099949,13.28477589453572,1.4829963240754735,0.019475967445226353
81.83661030667854,40.48796785630904,13.436278711928018,1.4733628042800309,0.019110463210087563
81.88534282823855,40.986545881054184,13.58459486282475,1.4641144885513686,0.01857065805558964
81.9382070421829,41.48019609386252,13.730003616714672,1.4552471059717982,0.017899744206653828
81.99501291889229,41.96962245358224,13.872804148540869,1.4468632680588338,0.01707655396019997
82.0555230908765,42.45536899183859,14.013233122522015,1.4389925854350878,0.016120101155748204
82.11950731963799,42.93800538831269,14.151522041155161,1.4316767770826415,0.015060062114929315
82.18672873758878,43.41807583231428,14.287883234977057,1.4249471629199928,0.013899135290101111
82.2569501877141,43.896123318726914,14.422518052070126,1.4188433562066305,0.012650838573798614
82.32991591224858,44.37260806397958,14.5555947968744,1.4133824939317359,0.01133375775423727
82.40537772487805,44.84802681774977,14.68728372477919,1.4085887176762277,0.00996409272669625
82.48306727219082,45.32277013176202,14.817718038967003,1.4044728279413166,0.008557109888340143
82.56273328944648,45.797327519212175,14.947051576392422,1.4010414950030803,0.007127290498604164
82.64410436571421,46.27205895592822,15.075396774910283,1.398302014065711,0.0056848287058439
82.72691392799089,46.74735935273659,15.202870449498434,1.3962549038206298,0.00424367305599515
82.81089332419052,47.223606510077325,15.329580163868119,1.3948903092437308,0.0028206310789561312
82.89576746119397,47.70111665380359,15.455613320256841,1.394200765298956,0.0014038141575411325
82.98125942790678,48.18018529808951,15.5,1.394212544057879,3.934959669276569e-05
83.06710282107592,48.661255983596526,15.5,1.394796422983317,0.0014409396381977588
83.15300489379594,49.14428618560322,15.5,1.3964212862659038,0.0038709303296905377
83.2387372761175,49.63094798374043,15.5,1.4001241676346041,0.005894355208353682
83.32414573246972,50.12650364218693,15.5,1.4028172384959998,0.0050349698051594186
83.40902778476067,50.62705508401177,15.5,1.4040057430155624,0.003401044848470999
83.49318211671928,51.12691852390027,15.5,1.4058656240282212,0.003499488423464049
83.57640863940128,51.62694976607875,15.5,1.4080489565503578,0.004349190095449671
83.65850731726005,52.12694281293092,15.5,1.4106387739772166,0.005104397594465076
83.73927811815545,52.62694430148743,15.5,1.4136177392297047,0.005885993572708016
83.81852101015511,53.126944001312914,15.5,1.4169908424889557,0.006665436587845726
83.89603596134104,53.62694405581904,15.5,1.42075845095191,0.0074495062033001925
83.97162293979854,54.12694404800499,15.5,1.424921965735133,0.00823705120280389
84.04508191361555,54.626944048325655,15.5,1.4294826838055847,0.009028573802286522
84.11621285088277,55.12694404870112,15.5,1.434441977916739,0.009824169854143862
84.18481571969367,55.62694404848091,15.5,1.4398012480696005,0.010623940893448881
84.25069048814454,56.126944048570785,15.5,1.4455618994247887,0.011427908674236343
84.31363712433458,56.62694404853877,15.5,1.4517253182821552,0.012236021073850615
84.3734555963659,57.12694404854938,15.5,1.4582928437538571,0.013048143611369889
84.42994587234364,57.62694404854602,15.5,1.4652657381238812,0.013864052053227825
84.4829079203759,58.12694404854706,15.5,1.472645154472205,0.01468342517902728
84.53214170857377,58.62694404854673,15.5,1.4804321020601259,0.015505837281766674
84.57744720505147,59.126944048546825,15.5,1.48862740932217,0.016330750797992517
84.61862437792612,59.62694404854681,15.5,1.497231684553678,0.017157509048607168
84.65547319531798,60.12694404854681,15.5,1.5062452743530579,0.01798532925614633
84.6877936253502,60.626944048546854,15.5,1.5156682199306606,0.018813295969561123
84.71538563614894,61.12694404854659,15.5,1.525500211439475,0.019640355064693662
84.73804919584327,61.62694404854767,15.5,1.5357405405271973,0.020465308507861053
84.7555842725651,62.12694404854357,15.5,1.5463880513728525,0.021286810076052622
84.76779083444913,62.62694404855917,15.5,1.5574410905065015,0.022103362292737582
84.77446884963273,63.126944048500285,15.5,1.568897455831735,0.022913314708983702
84.77541828625586,63.626944048720645,15.5,1.5807543452351474,0.023714864061158854
84.77043911246096,64.12694404790238,15.5,1.5930083051535413,0.02450605594587992
84.75933129639284,64.62694405091713,15.5,1.6056551816253377,0.025284788863089158
84.74189480619847,65.12694403990446,15.5,1.6186900619799076,0.026048824789343488
84.71792961002683,65.62694407975499,15.5,1.6321072733468138,0.026795770057078085
84.68723567602879,66.12694393707412,15.5,1.645900129168641,0.027523236653815304
84.6496129723568,66.6269444417062,15.5,1.6600617951687744,0.028228165127350824
84.60486146716414,67.12694268274582,15.5,1.67458150092875,0.02890979137864567
84.55278112859739,67.62694870497681,15.5,1.6894594224269124,0.029557936201788457
84.49317192470433,68.12692855326107,15.5,1.704649746017657,0.030196685502250315
84.4258338223005,68.62699393749209,15.5,1.720268361982091,0.03069043678141819
84.35056677349408,69.12679094642832,15.5,1.73577326948746,0.030466069537816158
84.26717052607174,69.62769889272057,15.5,1.7507087516201945,0.03071753124017087
84.17544523349108,70.13201915301475,15.5,1.7681930693847736,0.03372853298345519
84.07521633324686,70.63316057209111,15.5,1.7878448575127905,0.0380542046871669
83.9662273267163,71.12739157959369,15.5,1.8086420991029566,0.04130735453657411
83.8479046718523,71.61545154591927,15.5,1.8306204920950733,0.04392391336649366
83.71972396211677,72.09763614437607,15.5,1.8537585855607641,0.04651252535993706
83.58117878965191,72.5741223801537,15.291083685248166,1.8780218711878134,0.04901861344637418
83.43177436506294,73.0450270349482,15.030390650602975,1.9033833463918977,0.05143701436001595
83.27104315209746,73.51035085902886,14.766035989073622,1.929812439765879,0.05376855149913871
83.09853775297464,73.97002205531926,14.497593962871255,1.9572781683701024,0.05600907354657381
82.91383271669285,74.42390051725634,14.227785242088371,1.9857625003949209,0.05815347226990965
82.7165595198555,74.87169065362454,14.063614233671027,2.014947817506595,0.05951910103981676
82.50530389228884,75.3156336180134,14.150973701182194,2.0440977179001907,0.05878650021124684
82.27758831734359,75.76028105737585,13.879811037216559,2.073299379063731,0.058242630045847996
82.03663483154415,76.19873143524413,13.58839206026971,2.1028301858491356,0.058984163304877914
81.7823768449985,76.63066376986492,13.29003459773581,2.1326797912618374,0.05983061847878879
81.51474642010302,77.05575977440856,12.984135849078022,2.1638575757146796,0.06285230858205121
81.23545927825276,77.47013338002068,12.672508687767989,2.1989083232593725,0.06960304667507883
80.94864874488671,77.86506571636842,12.3605435438666,2.236159192225048,0.07680574164112829
80.65395773498814,78.24059550777159,12.047630331081955,2.2745400446820496,0.0811048801836662
80.34979781171596,78.59897530050874,11.867115836539972,2.3134794393716622,0.08359107112139928
80.03480353591989,78.94209819432861,11.711896607870258,2.3532779091561693,0.08582143931558374
79.70911640878921,79.26969066976203,11.547064892889631,2.393893154935029,0.08828908997746275
79.37285494156534,79.58150882013145,11.393982910475575,2.435324494883208,0.09067741396486521
79.02623328917431,79.8771980588769,11.248745255587213,2.477569392361661,0.09303408488682197
78.66950201960447,80.15636587921487,11.109607979255456,2.5206470350130545,0.09537900435401628
78.30299304391575,80.4185435081794,10.976750850882455,2.5645517132326865,0.09770181686224381
77.926996138807,80.66329771463784,10.848688851617675,2.6093380765991445,0.1000220488638386
77.5420211890659,80.89002855506713,10.762611984740628,2.6548023403618433,0.10162835285851579
77.14769692290437,81.09873347693554,10.90873616172082,2.6993378073653993,0.09892393361302873
76.7386335757793,81.29244053938902,11.073454730154154,2.739806518915799,0.0889447698058192
76.30377776279849,81.47721087247089,11.08532875891921,2.781979343866818,0.08914951827398337
75.87594869891343,81.63805810325668,10.75041645689584,2.8280931387843955,0.10185906288188129
75.45715069963225,81.77382841517807,10.494540545979996,2.87468954587019,0.10688663228949478
75.03432519000977,81.88944027567685,10.564299938187855,2.9208194443315896,0.10547968090651175
74.608188776605,81.98507868294075,10.597903730673764,2.9665003006256883,0.10481183225876861
74.1795115450363,82.06091333935095,10.629683806084216,3.0117720209790946,0.10418604720696842
73.74909896147054,82.11710580646543,10.661198636796742,3.056656457887071,0.10357100328403751
73.3176114810883,82.15384309692416,10.693710062007169,3.10117396994962,0.10294219956660129
72.8857427857096,82.17130817285621,10.724076070095308,-3.1378233499156947,0.10236004815796755
72.45422087817188,82.16968162804154,10.755152804052644,-3.0939451856066325,0.1017693693808436
72.02358179689669,82.14914722422805,10.789401485175985,-3.0503742322503156,0.10112430399049248
71.59442005015364,82.10989082519067,10.824532721508621,-3.0070934949867074,0.10046896729166048
71.16732180559588,82.05209755577678,10.861542610931668,-2.964089962605623,0.09978545289378804
70.74279651871085,81.97594167019372,10.905101652942571,-2.92136809472971,0.09898988436364083
70.32128066103593,81.8815831445358,10.940158127577005,-2.878928641267611,0.09835649747036193
69.90364105852282,81.76928983317394,10.971277315952708,-2.8366838613376424,0.09779932742377297
69.48913888676606,81.63883647375269,11.12858001063208,-2.794971433921908,0.09456525399094114
69.07370971853977,81.48878170992296,11.286225383943737,-2.7553344196017844,0.08894328469238953
68.65949100059994,81.32032408776433,11.443609164538225,-2.7173258194307057,0.08546331277575976
68.25092806701225,81.13577616818306,11.599252927373186,-2.679412742995111,0.0843718297303676
67.8481004980116,80.93510087899502,11.753426289378258,-2.641731159672456,0.08360461888852908
67.45152486002861,80.71852193640152,11.906213516440186,-2.6042293512485797,0.08281943040271397
67.06158746992116,80.48617728795826,11.979891267609522,-2.5669201285524097,0.08202467169829422
66.67874658413697,80.23825696091275,12.036987559758895,-2.529781067890917,0.08124836496986097
66.30344063608923,79.974935249543,12.094796771954437,-2.4927915128309137,0.08047353936189344
65.93606456673022,79.69634867570193,12.15576023308882,-2.455957037679203,0.07966838307907768
65.57702845286259,79.4026481299687,12.219568896529333,-2.419279234309813,0.07883852396025172
65.22675714769387,79.09399982964331,12.282818694792983,-2.382751898698509,0.07802866395462008
64.88567575349428,78.770570274306,12.35590848947691,-2.3463316872878144,0.07710825716191928
64.55409228053522,78.43238074806261,12.374995235542386,-2.31018293319541,0.07687058260734153
64.23265178627561,78.0799106792356,12.262799382898978,-2.2732022679943245,0.07828363921403479
63.9195847422922,77.71003414068393,12.419859257966884,-2.234606997275397,0.07283131484319218
63.60940343847396,77.31349899810105,12.58095504178824,-2.203940222989519,0.06312899752976865
63.31098866308255,76.90690669037538,12.740299363163308,-2.1744350991211863,0.058988737790684746
63.025692996054026,76.49313009659312,12.897131904662636,-2.1451259603542208,0.05836188654983695
62.753304584849786,76.0721890802459,13.05170832917314,-2.1161179955660163,0.05763424217645454
62.493806862731546,75.64445968573325,13.204144109033747,-2.0875622423653923,0.057508318015866415
62.24963771369932,75.21479278734462,13.35301502035332,-2.0586282156120475,0.059349286437568545
62.02209983761146,74.78596669316876,13.497653122304504,-2.0293792635574373,0.05979185463890869
61.80675551032806,74.34976894581862,13.641052232741874,-2.001491462070783,0.05729418983733233
61.60306955434275,73.90645551951175,13.783368476165792,-1.9749704515729425,0.05423652901142123
61.41028363318062,73.45572858641523,13.924907600484424,-1.9499294197445003,0.050943532700165876
61.227647423098496,72.99731341290365,14.065941593652243,-1.9264218024091364,0.04746383731232973
61.05435016856174,72.53072900238634,14.206777791497462,-1.9045017857980935,0.04383631395863983
60.88953739514336,72.05531258314691,14.347749886345651,-1.8842069834726984,0.04011824794872409
60.73231701587121,71.57020262945213,14.489221302657155,-1.8655325022818374,0.035698490090698164
60.58175726374596,71.07425192411272,14.631607479653459,-1.8496675395982132,0.02789300364301867
60.43720237683926,70.5694023613508,14.774472441811609,-1.8411923186462227,0.020390679989266587
60.29844230913336,70.06879693444729,14.914452090690492,-1.8311230866564838,0.018583954852703477
60.16522479421636,69.56867760136888,15.052619205157079,-1.8212961524273954,0.01899039949572002
60.03729832931377,69.06871956225068,15.189136446748295,-1.8117870960218345,0.018381739683607533
59.914411404351114,68.56870574936471,15.324131675675906,-1.802745028795093,0.01760342649900049
59.79631251294107,68.06871010238872,15.457653192916792,-1.794131635668344,0.01677684359732091
59.682750148056336,67.56870880761696,15.5,-1.7859677212827267,0.01593969487143053
59.573472801551084,67.06870902435361,15.5,-1.7782558108004662,0.015082226662768566
59.468228964032114,66.56870966606579,15.5,-1.7710006859291403,0.014157269173905024
59.36676712476118,66.06870750345125,15.5,-1.7643117215297048,0.013025540068053107
59.268835771690256,65.56897548396904,15.5,-1.7583762125363533,0.0117608266201655
59.17418339062414,65.07030999626826,15.5,-1.7530098147263036,0.010598155944623343
59.082558379927505,64.57304317466436,15.5,-1.7482021513448527,0.009565649055167385
58.993709111473095,64.07748337830712,15.5,-1.7438828305948373,0.008578436299528414
58.90738340078238,63.58373079469376,15.5,-1.7400976401273527,0.007562261744092506
58.823329694501325,63.092009315533595,15.5,-1.7368666834800377,0.006529532156335589
58.74129686847475,62.60259446922831,15.5,-1.7341264182413807,0.005511132898697083
58.661031035307275,62.11553898021767,15.5,-1.7319361142477356,0.0044555434964472646
58.58228136177932,61.63107213041042,15.5,-1.7302934609905696,0.0033738759085247885
58.50479624357231,61.149389842505094,15.5,-1.7291755722621491,0.002296427819303797
58.42832056359309,60.6705697193005,15.5,-1.7285976509568306,0.0012306121538683795
58.35260005009945,60.19471214321618,15.5,-1.728503624274817,0.00034233514174492356
58.27736751674158,59.72163461105767,15.5,-1.7286198266168864,0.0003530168233376703
58.20228382213126,59.249846469747325,15.5,-1.7291571525859324,0.0011498800899556916
58.12708000722449,58.778933897562396,15.5,-1.7301612244074887,0.002125980474346609
58.0515063178514,58.308737394705005,15.5,-1.7316680987834092,0.0031533904612656557
57.97533218298738,57.83932081870972,15.5,-1.733652279927949,0.004180270104411053
57.89830804890855,57.3705508457285,15.5,-1.7361226861018064,0.005208823961117202
57.82019252752944,56.90237071995699,15.5,-1.7390901355617947,0.006247362268114264
57.74075606866043,56.434824794842164,15.5,-1.742538529726202,0.007284799825467134
57.659745833069536,55.96777483483142,15.5,-1.7464884848851814,0.008327077048563891
57.576949230602395,55.50137422500954,15.5,-1.750920933775139,0.00936579287005742
57.492105049090526,55.03544896485773,15.5,-1.7558465611138503,0.010401417660928954
57.4049974387841,54.570110237183854,15.5,-1.7612616066982292,0.011440610285965398
57.31538857365738,54.10533967884726,15.5,-1.767165081390122,0.012474221919125021
57.22304616386179,53.64114964751015,15.5,-1.7735573524974615,0.013508001739979935
57.12774960271006,53.17761370771782,15.5,-1.7804374062226402,0.014538971732680053
57.02926251079814,52.71472718089885,15.5,-1.787804126526429,0.015329319112539238
56.92737251687431,52.252598465741954,15.5,-1.7952048426825882,0.01563654114475178
56.82204622185628,51.79115304565095,15.5,-1.8026358318290954,0.015703627852042434
56.71329570847562,51.33051082245998,15.5,-1.8101021973353506,0.015773938443789912
56.60109068025377,50.87061858177694,15.5,-1.8175998913442806,0.01583635781902822
56.48541441193058,50.41147616879601,15.5,-1.8251267677313363,0.015900191348350003
56.36627094647532,49.95316127855972,15.5,-1.8326884521769398,0.01596333098927425
56.24362445655313,49.49560808052884,15.5,-1.8402773315250127,0.016020403065326042
56.11747509346896,49.03887525678338,15.5,-1.8478964338130013,0.016078572668568585
55.98781163699541,48.58298358993454,15.5,-1.8555457068237904,0.016139161332921148
55.85462248817605,48.127952635757886,15.5,-1.8632272282322835,0.016194111061241828
55.71787939213145,47.67375032396252,15.5,-1.8709320160395815,0.0162482714326862
55.57759548863961,47.22046846651849,15.5,-1.8786720321841865,0.016302334824710434
55.43373125722763,46.76804648093883,15.5,-1.8864339449001113,0.01635251278655263
55.28629929897415,46.3165697033167,15.5,-1.8942277937254346,0.0164065176946088
55.13527458667095,45.86602142486299,15.5,-1.9020505529522913,0.016453849568195057
54.98063654201787,45.41639661028682,15.5,-1.909893709610116,0.016499272151954136
54.82239917650759,44.96777835904749,15.5,-1.9177699856653703,0.01654621816266571
54.66053039424353,44.52013570870995,15.5,-1.9256665303692662,0.016624695619231803
54.49504344909928,44.073546602684196,15.5,-1.9336438190694794,0.016773752581075323
54.32569369781688,43.627487053112986,15.5,-1.941728209896239,0.016853083178294627
54.15198893379615,43.18087133146041,15.5,-1.9497745612645447,0.016715586793053384
53.9737940094941,42.73340222032504,15.5,-1.95771451131487,0.01645222972075464
53.79119515468005,42.28525949852528,15.5,-1.9655657054488578,0.016188257877454856
53.60424647307244,41.83655518548473,15.5,-1.9733331584197715,0.015946041824197916
53.413007320859535,41.387412138533456,15.5,-1.9810226517896063,0.015722168598249885
53.21754077903915,40.93796076450229,15.5,-1.98864186989486,0.015519433971519574
53.01790553082802,40.48832262396405,15.5,-1.9961997487389949,0.015333746605088804
52.81414541846491,40.03858984830662,15.5,-2.003697116380313,0.015163851022806681
52.606325364512855,39.588895884747515,15.5,-2.011145219589906,0.015012718595332725
52.39447857484196,39.1393124276466,15.5,-2.018548843789352,0.01485385707344057
52.17862560305641,38.68988666105627,15.5,-2.025882297218338,0.014661269413176272
51.95905619770181,38.241184491169726,15.5,-2.03313122106276,0.014545912502005542
51.73662418402569,37.794856670984686,15.5,-2.040396389447721,0.014607713323784029
51.51172074295794,37.35166475298665,15.5,-2.0477213045237863,0.014762681305952693
51.28432107073763,36.91157208725403,15.5,-2.055104324376703,0.014930366241492316
51.054453421139634,36.474643420215884,15.5,-2.0625477483120265,0.015103304330256149
50.82212741485773,36.04090803032849,15.5,-2.0700545356372007,0.015284238001963473
50.587387722260175,35.61046129964333,15.5,-2.0776258299023835,0.015471693550444232
50.35022769168384,35.18330261702444,15.5,-2.085267106470016,0.015669827769381042
50.11071409858055,34.759567054825695,15.5,-2.092983002165799,0.0158834150671112
49.86888750836388,34.339341830473316,15.5,-2.100774497473265,0.016104263625880657
49.62475096634099,33.92264670899177,15.5,-2.1086483179370807,0.01633538041249797
49.37836971406925,33.50961124326982,15.5,-2.116597459089656,0.0165515714526062
49.129657223191515,33.10010199939613,15.5,-2.124572571908626,0.016662036573329323
48.878053836793754,32.69318288747097,15.5,-2.132535513594317,0.01664952128293894
48.62322408738808,32.28828953133877,15.5,-2.140478813356919,0.016605692133108054
48.3652286578834,31.885499368948224,15.5,-2.1484020520580205,0.016565599647168253
48.104052962084666,31.48477059790905,15.5,-2.156304239260142,0.01652213238024898
47.83973009731954,31.086135184087357,15.5,-2.164185703225288,0.01647883214491527
47.57226960540677,30.68958939324072,15.5,-2.172045790116746,0.016433878797586784
47.30169120977645,30.29514451598453,15.5,-2.1798844133610364,0.016388045943635143
47.028010590115336,29.902805941758146,15.5,-2.187701241630462,0.016341269249755146
46.751246843383335,29.512583854278105,15.5,-2.195496216633722,0.01629449971241465
46.47141851588938,29.12448762795935,15.5,-2.203269452281484,0.016244799961185618
46.18852309119912,28.738498023224274,15.5,-2.2110184693964294,0.01619272737644629
45.90259366177363,28.354643024934177,15.5,-2.2187447952822157,0.01614224197734924
45.613646644292544,27.9729289030084,15.5,-2.2264487785769376,0.01608929936675723
45.321681762055064,27.593340645600474,15.5,-2.2341272804685546,0.016035150848360415
45.026735261348975,27.215908685932032,15.5,-2.241783698777816,0.015980993283089235
44.728802654412625,26.84061373281318,15.5,-2.249414740096196,0.0159239179436176
44.42790449191988,26.467466353743394,15.5,-2.2570209311878227,0.015866330658210342
44.1240548553905,26.096469505253605,15.5,-2.264602822335776,0.015805476159092578
43.817255565035204,25.72761205389567,15.5,-2.2721557665190906,0.01574439807147346
43.50754925944098,25.360928620986403,15.5,-2.2796866601979375,0.015684242411565318
43.19492094410494,24.996390443282703,15.5,-2.2871890443105602,0.015620795372310462
42.87939728788022,24.634013567142137,15.5,-2.2946655964140894,0.015556698584233173
42.56098462089875,24.273792547394542,15.5,-2.3021153875470186,0.015489693089734824
42.239690022006535,23.915722669885433,15.5,-2.3095349316834097,0.015421695880542569
41.91554309612904,23.559821975052696,15.5,-2.3169294596236845,0.015355460419037589
41.58853802098452,23.206073339332743,15.5,-2.324295949544879,0.015283396535496456
41.25867973028431,22.85447004268482,15.5,-2.331628301687144,0.015211239936289978
40.92601015021919,22.505040515711983,15.5,-2.3389388413473595,0.015139490966968866
40.59049814335388,22.15774505336897,15.5,-2.3462124344781223,0.015064330125712528
40.25219027316575,21.812614839551536,15.5,-2.35346182721937,0.01498867185810259
39.9110652117279,21.46962030517171,15.5,-2.3606756378498903,0.014910830583657634
39.567154921219114,21.128778510405045,15.5,-2.367861813738401,0.014831238905998535
39.22045088978999,20.790071751314233,15.5,-2.3750125861453433,0.014765181587446915
38.870978707301845,20.4535109278549,15.5,-2.3821592454097384,0.014782000060506924
38.5186009562902,20.118972788928872,15.5,-2.3893973162352946,0.014814040284638407
38.16264523420112,19.78590306938957,15.5,-2.396586059909887,0.014684062762340263
37.802941226699005,19.454143557445136,15.5,-2.4036539573729816,0.014416859016675426
37.43961757586573,19.12376727637501,15.5,-2.41060348211051,0.014132185845036196
37.07282343406257,18.794862791637364,15.5,-2.4174461500739017,0.013868323569265224
36.70268891072437,18.467504377193563,15.5,-2.4241860477408665,0.013621867113494229
36.329354957961506,18.141774257328592,15.5,-2.43082835039477,0.013395544641453892
35.95296989850449,17.817759979061336,15.5,-2.4373870120074477,0.013190006930839916
35.57364585272328,17.495522945195823,15.5,-2.443861924647096,0.013001251551097517
35.19152095274579,17.17514309741427,15.5,-2.450264866997411,0.01283006275834614
