Time,X,Y,V_ref,V_meas,Ey,Epsi,Steer,Throttle,Brake
0.0,-154.59999084472656,17.99998664855957,6.0,0.0,0.00780386983302358,0.0006219052929341551,-8.793339778448814e-06,1.0,0.0
0.061975128000000004,-154.59999084472656,17.99998664855957,6.0,0.0,0.00780386983302358,0.0006219052929341551,-8.793339778448814e-06,1.0,0.0
0.12103524600000001,-154.59999084472656,17.99998664855957,6.0,0.0,0.00780386983302358,0.0006219052929341551,-8.793339778448814e-06,1.0,0.0
0.176233368,-154.59999084472656,17.99998664855957,6.0,2.5321391149191186e-05,0.00780386983302358,0.0006219052929341551,-8.793339778448814e-06,1.0,0.0
0.23484469000000002,-154.59999084472656,17.99998664855957,6.0,3.008727617270779e-05,0.007803877992052578,0.0006212496418416258,-8.790995303601224e-06,1.0,0.0
0.292588569,-154.59999084472656,17.99998664855957,6.0,2.2786649424233474e-05,0.007803877992052578,0.0006212496418416258,-8.790995303601224e-06,1.0,0.0
0.36699533900000003,-154.59999084472656,17.99998664855957,6.0,2.0955034415237606e-05,0.00780386983302358,0.0006219052929341551,-8.793339778448814e-06,1.0,0.0
0.425806738,-154.59999084472656,17.99998664855957,6.0,1.0445174666529056e-05,0.007803877992052578,0.0006212496418416258,-8.790995303601224e-06,1.0,0.0
0.48126992900000004,-154.59999084472656,17.99998664855957,6.0,1.1973638720519375e-05,0.007803877992052578,0.0006212496418416258,-8.790995303601224e-06,1.0,0.0
0.538692371,-154.59999084472656,17.99998664855957,6.0,1.7979054973693565e-05,0.007803874283403447,0.0006215476650655027,-8.792060973986636e-06,1.0,0.0
0.594996897,-154.59999084472656,17.99998664855957,6.0,1.800404061214067e-05,0.007803874283403447,0.0006215476650655027,-8.792060973986636e-06,1.0,0.0
0.6530293650000001,-154.59999084472656,17.99998664855957,6.0,1.792084367480129e-05,0.007803874283403447,0.0006215476650655027,-8.792060973986636e-06,1.0,0.0
0.724884162,-154.59999084472656,17.99998664855957,6.0,1.7962720448849723e-05,0.007803874283403447,0.0006215476650655027,-8.792060973986636e-06,1.0,0.0
0.7807339940000001,-154.59999084472656,17.99998664855957,6.0,1.7918038793141022e-05,0.007803874283403447,0.0006215476650655027,-8.792060973986636e-06,1.0,0.0
0.8380212300000001,-154.59999084472656,17.99998664855957,6.0,1.793399678717833e-05,0.007803874283403447,0.0006215476650655027,-8.792060973986636e-06,1.0,0.0
0.8972724390000001,-154.59999084472656,17.99998664855957,6.0,1.793278534023557e-05,0.007803874283403447,0.0006215476650655027,-8.792060973986636e-06,1.0,0.0
0.953746949,-154.59999084472656,17.99998664855957,6.0,1.7933980416273698e-05,0.007803874283403447,0.0006215476650655027,-8.792060973986636e-06,1.0,0.0
1.012703013,-154.59999084472656,17.99998664855957,6.0,1.795698881323915e-05,0.007803874283403447,0.0006215476650655027,-8.792060973986636e-06,1.0,0.0
1.095360633,-154.59999084472656,17.99998664855957,6.0,1.7935306459548883e-05,0.007803874283403447,0.0006215476650655027,-8.792060973986636e-06,1.0,0.0
1.154327734,-154.59999084472656,17.99998664855957,6.0,1.7939595636562444e-05,0.007803874283403447,0.0006215476650655027,-8.792060973986636e-06,1.0,0.0
1.212605023,-154.59999084472656,17.99998664855957,6.0,9.24947380553931e-06,0.007803874283403447,0.0006215476650655027,-8.792060973986636e-06,1.0,0.0
1.268504225,-154.59999084472656,17.99998664855957,6.0,1.7935481082531624e-05,0.007803874283403447,0.0006215476650655027,-8.792060973986636e-06,1.0,0.0
1.3747635070000002,-154.59999084472656,17.99998664855957,6.0,1.7935220967046916e-05,0.007803874283403447,0.0006215476650655027,-8.792060973986636e-06,1.0,0.0
1.5294815110000002,-154.55032348632812,17.958330154418945,6.0,1.1134430170059204,0.007789286154508128,0.0006215476650655027,-0.0011898555959304125,1.0,0.0
1.751599437,-154.17674255371094,17.644865036010742,6.0,3.311192512512207,0.00810011247658526,0.011947109131380529,-0.026407079188581494,1.0,0.0
1.904091921,-153.67391967773438,17.223114013671875,6.0,4.898183345794678,0.014009611954662951,0.02327869932231197,-0.03393008014002557,1.0,0.0
2.060688594,-152.975830078125,16.640987396240234,6.0,6.503195285797119,0.04041486098120135,0.04363457903906642,-0.042401972594117016,0.0,0.5959029825633209
2.219923251,-152.10826110839844,15.928279876708984,6.0,7.530984401702881,0.075646752306494,0.053118848462525126,-0.05149152376031306,0.0,1.0
2.378505672,-151.14479064941406,15.142207145690918,6.0,7.603554725646973,0.1392461673602076,0.05363642286228698,-0.061385627117376204,0.0,1.0
2.541990878,-150.4208221435547,14.55445671081543,6.0,4.126896381378174,0.1784181896725323,0.05342944005409267,-0.08592906935100897,1.0,0.0
2.7063730780000004,-150.17514038085938,14.35066032409668,6.0,0.2783619165420532,0.1769153959975119,0.053424314054641986,-0.0010792454332428356,1.0,0.0
2.9271148240000002,-150.1688690185547,14.34582233428955,6.0,0.20787928998470306,0.17656995254936425,0.05354060271659877,-0.0006959640893240422,1.0,0.0
