x,y
-57.77719357380873,-65.41473362536853
-57.36648666538219,-65.64744685145969
-56.95491391499501,-65.8794790156177
-56.54250000650276,-66.11067752916736
-56.128721118403824,-66.34123275408656
-55.713661861677814,-66.57094535185068
-55.297005627485994,-66.79987912215849
-54.87856376488352,-67.0280119437627
-54.45818519598817,-67.25529587041507
-54.03549012692092,-67.48184383776012
-53.61044634809221,-67.70751859331848
-53.182714023224875,-67.93240940232813
-52.752091314445565,-68.15650158667054
-52.31841398771818,-68.37975150010257
-51.88130112681736,-68.60228618998583
-51.44059904720355,-68.82404966003521
-50.99605364437967,-69.04506861446842
-50.54738564575854,-69.2653909464693
-50.09434936400309,-69.48503564552317
-49.63666363557155,-69.7040529080784
-49.17402519966029,-69.92251279816082
-48.70620510980859,-70.14041709092996
-48.232916903231384,-70.35782157377693
-47.753760451646144,-70.57489111867376
-47.2687194441142,-70.79141413284982
-46.776759049484646,-71.00819966142129
-46.280535037707935,-71.22227340744064
-45.8022305524737,-71.41032667372832
-45.34123016978895,-71.5709075622351
-44.8942666045102,-71.70463969663523
-44.45686619721886,-71.81291918664874
-44.026738858478666,-71.89602420765891
-43.60194638409696,-71.95409349842484
-43.181311873581464,-71.98704584373004
-42.76403087630951,-71.99473022258758
-42.34966933116692,-71.97696246216819
-41.937961067979856,-71.9335595180892
-41.52875284164864,-71.86434998582673
-41.12182958059886,-71.76915001168643
-40.716836845271736,-71.64773343756274
-40.31323150105269,-71.49979638383596
-39.91016784875074,-71.32487486844255
-39.50596330422898,-71.12195340439531
-39.09960104910667,-70.89055352511329
-38.68559670053565,-70.62582669906419
-38.25676644166721,-70.32090286319203
-37.82999967682581,-70.003385474482
-37.409604089359966,-69.68178756542021
-36.994625648863334,-69.3566581734716
-36.58411539639798,-69.02855401733643
-36.17716328446046,-68.69809074119267
-35.77290707654073,-68.36595639302492
-35.37012841471485,-68.03229969940007
-34.969300581916045,-67.69983070565033
-34.58455240331874,-67.39195322151336
-34.21480821619716,-67.10910681706514
-33.84764750934804,-66.83546200163126
-33.48331489158766,-66.57189790406626
-33.12060151818417,-66.31752301778592
-32.75898923397692,-66.07222328944974
-32.39781299627119,-65.83573174471088
-32.03644619646787,-65.6078184230958
-31.674373236490304,-65.3883522340346
-31.311142616050013,-65.17725484632851
-30.946275369851055,-64.9744270612777
-30.57944744601494,-64.77987813307105
-30.210250805650073,-64.59356326325492
-29.83841594249438,-64.41551936223192
-29.463607863673843,-64.2457480771579
-29.085595596767646,-64.08430194589192
-28.704141063321106,-63.93123036648289
-28.31903120828174,-63.78659264792759
-27.93003956030827,-63.65044338106019
-27.537022633121854,-63.522862755901706
-27.139767504299865,-63.40391247012431
-26.73810963056298,-63.29366510759726
-26.33184705962238,-63.19218635259312
-25.920854840743175,-63.09955301083888
-25.504877227496042,-63.0158281698481
-25.08370313958908,-62.94107784887783
-24.6571984073673,-62.8753701132021
-24.225009393187587,-62.81877573545448
-23.786916934271755,-62.771358584094884
-23.342655523034125,-62.7331867207912
-22.89171448610603,-62.70436005297061
-22.43412423003999,-62.68488664441467
-21.968199761066,-62.67513486472801
-21.497232198567726,-62.67422293779596
-20.998430734765744,-62.68889718638944
-20.478425538384144,-62.71598027136909
-19.957421211620623,-62.747383787661825
-19.437865766463798,-62.78148457139799
-18.91900787742882,-62.81782282113946
-18.400759872325448,-62.85569732332688
-17.882785008067177,-62.89449745321548
-17.364974205372707,-62.93352976664189
-16.847694259782916,-62.97192780949846
-16.339813816451148,-63.005727147861265
-15.845729065942104,-63.03255666212053
-15.360281494950161,-63.05301871442545
-14.882694923223731,-63.066607054319896
-14.410751312579448,-63.07310231156182
-13.943085267085442,-63.07216122754987
-13.478247300572008,-63.06344833711214
-13.014932055924834,-63.04662234016242
-12.55195933375307,-63.021343375435
-12.088207363078343,-62.98727529246664
-11.622509110125547,-62.944076696338136
-11.153881632930478,-62.89143728291979
-10.680658261932487,-62.82889441402432
-10.203087754378956,-62.75651828653293
-9.711356374959866,-62.67101459878151
-9.208837498504588,-62.57430074628528
-8.707979577779755,-62.47222236405736
-8.209191591026883,-62.36538708354219
-7.712318426372444,-62.2541571516405
-7.217197666800802,-62.138891637405344
-6.723678415592523,-62.01995462131461
-6.231598549723839,-61.89770530012322
-5.740796764557683,-61.77250322659356
-5.251130574135413,-61.64471613979264
-4.76242955356226,-61.51469962463675
-4.2745357870383245,-61.38281470764397
-3.787305101007156,-61.249428393353064
-3.3005653334703795,-61.11489551079504
-2.814159740491079,-60.97957759602234
-2.327981831577352,-60.843858046077735
-1.8416481688483743,-60.70799977827008
-1.3564094763554895,-60.572976530645604
-0.8822552541353248,-60.44356488428181
-0.41859522062991084,-60.31995151483846
0.04482916610588539,-60.1982654538341
0.5066190676037026,-60.07924802294973
0.9676085887227455,-59.96280683236361
1.4278992706096352,-59.84910662857042
1.8878410991854713,-59.7382304025046
2.3476367771712296,-59.630306414884394
2.8075415317585515,-59.52544790719866
3.267792069587709,-59.423773024344115
3.728573171659792,-59.32541256988871
4.19006566020439,-59.23049823031946
4.652453537427886,-59.139161048332085
5.115956088502099,-59.051525644186476
5.580656264904621,-58.967738688511425
6.046813517810645,-58.88792185858709
6.514228295034244,-58.81225262774865
6.984114758765072,-58.74076474475099
7.467629977110422,-58.672680008105026
7.9655259321488545,-58.60786886987387
8.462845513389269,-58.54702211293615
8.960582153136217,-58.48999003557926
9.458458112982443,-58.4366897448851
9.956541036288971,-58.387020183091884
10.454812796987454,-58.34088480248987
10.953249480728488,-58.29818735975694
11.451871167855682,-58.25882929775513
11.950662896844875,-58.222713902030485
12.449619998066334,-58.18974391692282
12.948737280560616,-58.15982211418644
13.448009921237215,-58.13285124623096
13.947432495092446,-58.108734097118045
14.446999811783968,-58.087373438569486
14.946708369366757,-58.06867195352155
15.446557660206697,-58.05253216745334
15.946520725731874,-58.03885799680624
16.446617809320124,-58.027550875530125
16.946833034518338,-58.01851413694043
17.44716320919045,-58.01165044733679
17.947602035209677,-58.006862636348956
18.448145387289735,-58.004053419346214
18.9487874935001,-58.003125598287575
19.44952305144184,-58.00398195044134
19.950348850627986,-58.006525143071016
20.451265658331227,-58.01065763426742
20.952241958461165,-58.016283579790205
21.453302651427677,-58.02330416828575
21.954430969621697,-58.03162277952106
22.455622438123424,-58.041142146843676
22.956871858977458,-58.05176504162246
23.4581742967402,-58.063394221421916
23.95952378077064,-58.07593249824315
24.460918551974768,-58.089282462619806
24.962359981254075,-58.103346540493675
25.463809352813502,-58.11802926582693
25.96530118623497,-58.13323132090088
26.46681312269542,-58.148856378947436
26.968343113917076,-58.164807045149686
27.469882814258792,-58.18098625584142
27.971440033989424,-58.19729609778471
28.472956114841473,-58.213642152974785
28.973564555152155,-58.22997248738228
29.472963022429038,-58.24620550765641
29.97252487939022,-58.26217231763455
30.471724431901457,-58.27780097659512
30.970973397570436,-58.29297254492825
31.469970923475376,-58.30760306420421
31.969036990649318,-58.321578702480586
32.467928176558004,-58.33481215122967
32.96663254408727,-58.347205426789984
33.465326535944065,-58.35865204512084
33.963942236109155,-58.36905629775524
34.46228486416231,-58.37832794591512
34.960674701101205,-58.38635504381236
35.45877375042961,-58.39305270462299
35.95696124013531,-58.39830725749438
36.4550444288708,-58.40202738666884
36.95284300513225,-58.40412130260732
37.4507008051324,-58.40447774450219
37.94844839683327,-58.40300398469914
38.44599079408007,-58.39960468013391
38.943539106945266,-58.39417403443861
39.4409000891627,-58.38661964599072
39.93828049456177,-58.376836257208566
40.43580125583485,-58.36472128084357
40.9345258025857,-58.350143732179355
41.43412730203594,-58.33295785863023
41.930810561409636,-58.31296658053323
42.42726692042204,-58.289786151629755
42.92328533857564,-58.26311304572284
43.41962058524318,-58.23261819986774
43.915541854516206,-58.19800983420424
44.411636106782694,-58.15896467709686
44.907600680884215,-58.11517952199768
45.40745401708041,-58.06625915146686
45.909221368418606,-58.01192814691041
46.41077150394942,-57.95191426486884
46.91195202136765,-57.88590281301284
47.412957502042524,-57.81357125090966
47.91353474007589,-57.7346076663858
48.413849865967215,-57.64868970637281
48.91253544373901,-57.55553490341715
49.40991742902454,-57.45481480873025
49.90710856231918,-57.346179204066416
50.404069232977875,-57.22930974185703
50.90079447402295,-57.10388711630505
51.39728993387647,-56.96959172798382
51.901056799725716,-56.8258966301729
52.42370143439085,-56.67216126242131
52.93967535041595,-56.50898075397934
53.43408233691319,-56.33635518085484
53.93921632647193,-56.15058679535714
54.445967317118885,-55.95150213076859
54.94030652952982,-55.73946355476439
55.42197971732835,-55.51279997288743
55.88951821097046,-55.27006683486824
56.344774813867524,-55.0090676280807
56.77879917405254,-54.73047357991487
57.17034986766228,-54.43895507513444
57.53790247801307,-54.11714661150592
57.889412172693,-53.757199949023246
58.215881360309766,-53.37306960536298
58.51449046618595,-52.97004489433312
58.785588846942126,-52.54820362111291
59.030338496159295,-52.1063103991038
59.245753412270865,-51.650072536889496
59.4306595689783,-51.18163991154316
59.58419127559581,-50.70242593959349
59.70522750969071,-50.21460872101058
59.79255921852875,-49.72071664683569
59.845323889131365,-49.22136659575416
59.862233346086384,-48.72018901476538
59.84212016201313,-48.21826101874554
59.78390506113461,-47.71823760350539
59.687138181185794,-47.22668394178421
59.54994030464887,-46.74403404350587
59.371271890211396,-46.27418805536652
59.15394100150072,-45.8344596260349
58.883780650676314,-45.403059972444886
58.583363045799196,-45.00111173272232
58.25255833092632,-44.624896698924935
57.89164435451253,-44.27114312569401
57.5072245205042,-43.94341414518253
57.10381610033653,-43.64326463898286
56.683059339045606,-43.369890763660315
56.2455669287418,-43.12177162603845
55.782472543595254,-42.89215158170627
55.293589838128945,-42.67735576112899
54.80897673172722,-42.47920149111319
54.314350337433865,-42.295743548777295
53.81405272628943,-42.12664300612197
53.30812659207962,-41.971264036160925
52.79737948682016,-41.8290106939168
52.28207218955234,-41.699268053540756
51.762581421872824,-41.581423212499
51.23910136592519,-41.474863238199696
50.712154073427676,-41.37896959038972
50.18091030768769,-41.29317026779792
49.650673829700814,-41.216576603505956
49.13514802960113,-41.14771679635975
48.62910479605276,-41.08671737732212
48.12212182428216,-41.03416776060459
47.616326734359276,-40.98954856122593
47.1110649946362,-40.95258677660686
46.60650975815927,-40.92293615301203
46.1025348821527,-40.900276929933824
45.59916171937519,-40.88427629235432
45.096366890936686,-40.874605384557846
44.594071364894845,-40.87094027687679
44.092295881740945,-40.872948208906784
43.59099635311528,-40.880302158489044
43.09012886347558,-40.89267508808967
42.589701915912165,-40.909735320395065
42.08962896240161,-40.931159591528356
41.58992556264442,-40.95661560014032
41.09057009403685,-40.98577433597997
40.59147890610064,-41.01831227913035
40.09266947226978,-41.05389695937119
39.59412465546788,-41.0921989699564
39.095757526111065,-41.13289508184481
38.59758332846827,-41.17565302274902
38.09958387153401,-41.220143479849746
37.60170178946695,-41.26632137612211
37.103977004837155,-41.31413302369563
36.6064131616905,-41.36352794589747
36.10894913487621,-41.41446139914887
35.611633301900106,-41.466878948115536
35.11444959014649,-41.52073186231984
34.61737849826443,-41.57597171488903
34.120449594063594,-41.63254573582677
33.62359940232818,-41.69040939102025
33.12687424437902,-41.74950842867004
32.63027333091771,-41.80979276716982
32.1337398961258,-41.871217279927535
31.637316310983632,-41.93372806620635
31.141002968829365,-41.99727494118396
30.64474597406075,-42.0618125257481
30.148583795628753,-42.127287266117406
29.652519980420962,-42.19364869998963
29.156499143278822,-42.2608515818649
28.66055964224692,-42.32884236964947
28.16470544161474,-42.39757056605893
27.668880807531885,-42.46699095851916
27.17312430746803,-42.537049988580485
26.67743984358572,-42.607697166734006
26.18177120917421,-42.67888732463732
25.68616174847612,-42.75056648354848
25.19059320490586,-42.82268611796232
24.695050828539685,-42.89519739268118
24.199560071366008,-42.96804791484613
23.704067202983772,-43.041192301242575
23.208605301490227,-43.11457748619305
22.713177085917696,-43.188153092046306
22.21773612789906,-43.26187309230414
21.722311772117678,-43.33568475481379
21.226907839809893,-43.40953760751783
20.731477949110914,-43.48338562305167
20.236052527203178,-43.55717597679919
19.740632614903276,-43.63085844625732
19.24517543246917,-43.70438668874426
18.749708523731716,-43.777708138422554
18.254233371291516,-43.85077253732197
17.758706737166396,-43.923533587031656
17.263165204742176,-43.99593792544647
16.767570659274288,-44.067938803526125
16.271999737768418,-44.13947931646497
15.77620986690832,-44.21053081719263
15.283624354073952,-44.28074027285153
14.794977032559032,-44.34999284811064
14.30600122273771,-44.41860645498276
13.816712577560914,-44.486548634916325
13.327098857430727,-44.55378908133756
12.837131304914218,-44.620298684613736
12.346744570953694,-44.68605081185366
11.856010628980878,-44.75101019217274
11.36487857320215,-44.81514870894923
10.873309913043641,-44.87843758293108
10.381347829702785,-44.940844054220726
9.888934487625574,-45.002339814375
9.396070386538154,-45.062894262074046
8.902777870436598,-45.12247604107684
8.409034241807952,-45.18105514460772
7.914807347603055,-45.23860180575401
7.420109380118543,-45.29508534999031
6.924936165400712,-45.35047536276195
6.429273144600286,-45.404741546147726
5.933110541037196,-45.45785357312762
5.436449456098508,-45.50978109987923
4.939285247828767,-45.560493766632064
4.441617226068335,-45.60996124556995
3.9434324260588745,-45.658153057734374
3.4447362568315016,-45.70503904048283
2.9455142185707546,-45.75058859771116
2.4457760244095126,-45.79477177769618
1.94552310950406,-45.83755837137334
1.4447313978912242,-45.87891725356264
0.9434207620765824,-45.918819089077815
0.44158990517627605,-45.957233583186394
-0.06076959066974079,-45.99413008573177
-0.5636528693743892,-46.02947867575366
-1.0670577470276477,-46.06324927445521
-1.5709834155168894,-46.09541171590398
-2.07542775703455,-46.12593592578883
-2.5803888921409994,-46.15479181346975
-3.085858450078557,-46.18194979880726
-3.591841336841596,-46.20737919827868
-4.098322186969489,-46.23105111195597
-4.605302315903869,-46.252935095109606
-5.112781996532167,-46.27300080570206
-5.620755342034851,-46.291218532095975
-6.129193188766547,-46.3075610526117
-6.638110137776816,-46.32199625812597
-7.147495788417111,-46.334494952057106
-7.657343353106569,-46.34502750084456
-8.167655222952458,-46.35356311543582
-8.678379508241758,-46.36007810639966
-9.189565305802505,-46.364535093523685
-9.70113077658892,-46.36691507543555
-10.213254617331135,-46.36716122937042
-10.724812099562126,-46.36541218661745
-11.23236409256986,-46.36216498387105
-11.737600001998674,-46.35710095253187
-12.242897891243468,-46.34979105906695
-12.747713963412544,-46.34027390571818
-13.252190153972249,-46.328478301702354
-13.756308203174589,-46.314358703263814
-14.260032236420951,-46.29787238725736
-14.763365943822604,-46.27897029679923
-15.266311622774221,-46.25760359850272
-15.768867060369837,-46.23372418154702
-16.271001094533208,-46.20728857014817
-16.772705930038992,-46.17824954794422
-17.274014084460312,-46.14655344495414
-17.774872150434458,-46.11216034749267
-18.275279618758347,-46.07502187325169
-18.775271497592236,-46.03508395397396
-19.274785796244565,-45.99230805042131
-19.77383090396382,-45.946644355782524
-20.272417969983415,-45.89804262160695
-20.770540664035114,-45.846455397995875
-21.268160537945484,-45.79184037709885
-21.765276875102625,-45.73414921041364
-22.261924497743,-45.67332785986807
-22.758047129099182,-45.609336871731614
-23.253627148129365,-45.54213060360903
-23.748734282009142,-45.47164942878664
-24.2432811602912,-45.39785887010422
-24.737322204961288,-45.32070174978996
-25.230594752159732,-45.24017165397146
-25.723266082984537,-45.155939241959445
-26.215505914480385,-45.06767478323531
-26.707036373969196,-44.9751201366741
-27.197871566397865,-44.877970460728065
-27.687836890359815,-44.7759510948943
-28.176817246862235,-44.668777861560834
-28.665030563536387,-44.55611332707336
-29.152627588656465,-44.43763079434152
-29.638449642059243,-44.3132127719974
-30.12611252539093,-44.18197858993422
-30.598916084112766,-44.0462895453149
-31.061982527956587,-43.905003222799095
-31.534119973097894,-43.75485132734419
-32.014751445897964,-43.595383815147606
-32.50245597585958,-43.426267878947286
-32.995637019141135,-43.247194608913716
-33.49255952760323,-43.05787406499508
-33.991385248000945,-42.85803090579797
-34.490206841076684,-42.64740012570006
-34.98708136333233,-42.42572246832593
-35.480063575063376,-42.192739084011585
-35.96723942117015,-41.94818498835118
-36.44675986759716,-41.69178086909426
-36.91687505684086,-41.42322279517316
-37.375968465410416,-41.142169425620885
-37.822590408891614,-40.84822642331605
-38.256233623375785,-40.54066038728563
-38.67898882915879,-40.217679633848064
-39.08126141385232,-39.88290444329333
-39.46149015208501,-39.53556291034697
-39.8173827783619,-39.175352375646774
-40.14895257402059,-38.800248077708545
-40.442276366074495,-38.41922231711918
-40.71009600730922,-38.013953648952466
-40.955526889641774,-37.58074445020338
-41.17408071022,-37.13118258380384
-41.363133088047455,-36.67278611315525
-41.52283073942697,-36.2069726893158
-41.6539097039892,-35.733683585065855
-41.75652655475865,-35.254652144841295
-41.83066192393187,-34.772310077798224
-41.87767776824376,-34.281581925347304
-41.8977487310261,-33.78797117648205
-41.89074388748173,-33.30112621165494
-41.857045171665895,-32.81847620215626
-41.797075259679474,-32.33959303393028
-41.71140839895544,-31.8658155653091
-41.600522082720836,-31.397846476280368
-41.464977431998754,-30.936768718824823
-41.305100754531594,-30.482853370789027
-41.12033787736117,-30.033936456081182
-40.91230090007429,-29.592825643148533
-40.68430872669324,-29.165752469747932
-40.43429281880045,-28.749269692829287
-40.16368757584942,-28.34542108205526
-39.870884007714444,-27.952031305340814
-39.55458825580672,-27.567310880667165
-39.22305475852017,-27.200104176424638
-38.87645391827379,-26.85047992385493
-38.513879400192515,-26.517401958722047
-38.13662026057526,-26.201913706235523
-37.74509092252327,-25.904291828296767
-37.338755433868855,-25.624043814407294
-36.92483373209192,-25.366491871498027
-36.5098260995292,-25.13644887700539
-36.0836519551838,-24.92816387201008
-35.647265709117605,-24.741648975391012
-35.19323339359049,-24.573368497365777
-34.72718748167284,-24.424122958656387
-34.263033359353514,-24.296977829852704
-33.78808799733828,-24.188834815463697
-33.30358300122436,-24.098775632573357
-32.809303432936055,-24.025745118666592
-32.312856792753735,-23.96904396793783
-31.81574258544465,-23.927826247419155
-31.31281819238026,-23.901256248340673
-30.803274883003496,-23.88823647539892
-30.286137891662726,-23.887688880737127
-29.769063575116913,-23.897016247731017
-29.257906811772926,-23.914040507557548
-28.748331556422116,-23.939177062806028
-28.240779829288545,-23.971630981597496
-27.734878522592304,-24.010814069319295
-27.230535135688562,-24.056066986231574
-26.727562433531116,-24.106754414154423
-26.225801733375317,-24.162233795588097
-25.725104749265267,-24.221859937171395
-25.225289220681233,-24.284996260721922
-24.72620351517977,-24.35099842247545
-24.227679439167108,-24.419226278358792
